gene_name	LOCK_group	MD_anno	mean_exp	index	TorN	mean_exp_winsorize
BPIFB2	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
BPIFB6	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
BPIFB3	Shared LOCKs	common PMDs	-0.896777722156664	NE2_KYSE510.N	NE2	-0.896777722156664
BPIFB4	Shared LOCKs	common PMDs	0.139760244403348	NE2_KYSE510.N	NE2	0.139760244403348
BPIFA2	Shared LOCKs	common PMDs	-0.435316929916693	NE2_KYSE510.N	NE2	-0.435316929916693
BPIFA4P	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
BPIFA3	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
BPIFA1	Shared LOCKs	common PMDs	-0.806219255432222	NE2_KYSE510.N	NE2	-0.806219255432222
BPIFB1	Shared LOCKs	common PMDs	-1.0125878590239	NE2_KYSE510.N	NE2	-1.0125878590239
LINC00489	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
PPP1R16B	Shared LOCKs	common PMDs	-0.987445643060737	NE2_KYSE510.N	NE2	-0.987445643060737
LINC01734	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC01370	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
MAFB	Tumor-loss LOCKs	common PMDs	-0.578281276220157	NE2_KYSE510.N	NE2	-0.578281276220157
PTPRT	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
PTPRT-AS1	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
SPINT3	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
WFDC6	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
EPPIN-WFDC6	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
EPPIN	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
WFDC8	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
WFDC9	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
WFDC10A	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
WFDC11	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
WFDC10B	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
CDH22	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
ZNF663P	Shared LOCKs	common PMDs	-1.00545096375339	NE2_KYSE510.N	NE2	-1.00545096375339
ZNF334	Shared LOCKs	common PMDs	-0.251703153966409	NE2_KYSE510.N	NE2	-0.251703153966409
MKRN7P	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC00494	Tumor-loss LOCKs	common PMDs	-0.996504880599767	NE2_KYSE510.N	NE2	-0.996504880599767
LINC01524	Tumor-gain LOCKs	common PMDs	-0.956395638122381	NE2_KYSE510.N	NE2	-0.956395638122381
TSHZ2	Tumor-gain LOCKs	common PMDs	-0.0255033287313969	NE2_KYSE510.N	NE2	-0.0255033287313969
DOK5	Shared LOCKs	common PMDs	-0.994191807955447	NE2_KYSE510.N	NE2	-0.994191807955447
LINC01441	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC01440	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
CBLN4	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
MC3R	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
TFAP2C	Tumor-loss LOCKs	common PMDs	-0.237561953689346	NE2_KYSE510.N	NE2	-0.237561953689346
BMP7	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
BMP7-AS1	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC01742	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
C20orf85	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
NPEPL1	Shared LOCKs	common PMDs	0.0391206158494364	NE2_KYSE510.N	NE2	0.0391206158494364
ZNF831	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
EDN3	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
PHACTR3	Tumor-gain LOCKs	common PMDs	-0.581371626792454	NE2_KYSE510.N	NE2	-0.581371626792454
PHACTR3-AS1	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
MIR646HG	Tumor-gain LOCKs	common PMDs	-0.583596553515285	NE2_KYSE510.N	NE2	-0.583596553515285
MIR646	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
MIR4533	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
MIR548AG2	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC01718	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
CDH4	Tumor-gain LOCKs	common PMDs	-1.01763054682868	NE2_KYSE510.N	NE2	-1.01763054682868
MIR1-1HG	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
NTSR1	Tumor-loss LOCKs	common PMDs	-0.438727416088494	NE2_KYSE510.N	NE2	-0.438727416088494
LINC00659	Tumor-loss LOCKs	common PMDs	-0.37453492818727	NE2_KYSE510.N	NE2	-0.37453492818727
BHLHE23	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC01749	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC00029	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC01056	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
HAR1B	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
HAR1A	Shared LOCKs	common PMDs	-0.420204864273805	NE2_KYSE510.N	NE2	-0.420204864273805
MIR124-3	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
COL20A1	Shared LOCKs	common PMDs	-1.01661060730068	NE2_KYSE510.N	NE2	-1.01661060730068
CHRNA4	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
KCNQ2	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
KCNQ2-AS1	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
EEF1A2	Tumor-gain LOCKs	common PMDs	-0.895282500973283	NE2_KYSE510.N	NE2	-0.895282500973283
GRIK1	Tumor-gain LOCKs	common PMDs	-0.313059542619277	NE2_KYSE510.N	NE2	-0.313059542619277
GRIK1-AS1	Tumor-gain LOCKs	common PMDs	-0.564898150867254	NE2_KYSE510.N	NE2	-0.564898150867254
HUNK	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC00159	Shared LOCKs	common PMDs	-0.92481501896591	NE2_KYSE510.N	NE2	-0.92481501896591
C21orf62	Shared LOCKs	common PMDs	-0.80102810399241	NE2_KYSE510.N	NE2	-0.80102810399241
LINC01690	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
OLIG2	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC00945	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
OLIG1	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
IGSF5	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
PCP4	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
DSCAM	Tumor-gain LOCKs	common PMDs	-0.572289286802182	NE2_KYSE510.N	NE2	-0.572289286802182
MIR4760	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
DSCAM-AS1	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
DSCAM-IT1	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
TSPEAR	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
TSPEAR-AS1	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
TSPEAR-AS2	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
KRTAP10-1	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
KRTAP10-2	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
KRTAP10-3	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
KRTAP10-4	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
KRTAP10-5	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
KRTAP10-6	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
KRTAP10-7	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
KRTAP10-8	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
KRTAP10-9	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
KRTAP10-10	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
KRTAP10-11	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
KRTAP12-4	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
KRTAP12-3	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
KRTAP12-2	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
KRTAP12-1	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
KRTAP10-12	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
POTEH	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
POTEH-AS1	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
GAB4	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
PRAMENP	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
ZNF280B	Shared LOCKs	common PMDs	-0.993566343825797	NE2_KYSE510.N	NE2	-0.993566343825797
POM121L1P	Shared LOCKs	common PMDs	-0.906205813570555	NE2_KYSE510.N	NE2	-0.906205813570555
GGTLC2	Shared LOCKs	common PMDs	-0.876463511138207	NE2_KYSE510.N	NE2	-0.876463511138207
MIR5571	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
IGLL5	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC02557	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
PCAT14	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
IGLL1	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
PIWIL3	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
SGSM1	Tumor-loss LOCKs	common PMDs	-0.962956019155532	NE2_KYSE510.N	NE2	-0.962956019155532
MYO18B	Shared LOCKs	common PMDs	-0.714386797293219	NE2_KYSE510.N	NE2	-0.714386797293219
MYO18B-AS1	Shared LOCKs	common PMDs	-1.01955982267211	NE2_KYSE510.N	NE2	-1.01955982267211
LINC02559	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
SEZ6L	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
SEZ6L-AS1	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC02558	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
SLC5A1	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
SLC5A4-AS1	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
SLC5A4	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC01640	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LARGE1-AS1	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
CACNG2	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
PVALB	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
NCF4-AS1	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
NCF4	Tumor-loss LOCKs	common PMDs	-0.957673343883088	NE2_KYSE510.N	NE2	-0.957673343883088
CSF2RB	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
NPTXR	Tumor-loss LOCKs	common PMDs	-0.858282819431908	NE2_KYSE510.N	NE2	-0.858282819431908
CACNA1I	Tumor-loss LOCKs	common PMDs	-0.937121719934627	NE2_KYSE510.N	NE2	-0.937121719934627
ENTHD1	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
SCUBE1	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
SCUBE1-AS1	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC01639	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
MPPED1	Shared LOCKs	common PMDs	-0.997478503685433	NE2_KYSE510.N	NE2	-0.997478503685433
EFCAB6-AS1	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
EFCAB6	Shared LOCKs	common PMDs	-0.801190958398842	NE2_KYSE510.N	NE2	-0.801190958398842
PHF21B	Tumor-loss LOCKs	common PMDs	-0.928229499708301	NE2_KYSE510.N	NE2	-0.928229499708301
LINC01644	Tumor-gain LOCKs	common PMDs	-0.377794623957144	NE2_KYSE510.N	NE2	-0.377794623957144
LINC00898	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
MIR3201	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
TAFA5	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
MIR4535	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC01310	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
MIR3667	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
ATP2B2	Shared LOCKs	common PMDs	-1.01374049224548	NE2_KYSE510.N	NE2	-1.01374049224548
ATP2B2-IT2	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC00606	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
SLC6A11	Tumor-loss LOCKs	common PMDs	-1.0042787269052	NE2_KYSE510.N	NE2	-1.0042787269052
SYN2	Shared LOCKs	common PMDs	-0.704630430616062	NE2_KYSE510.N	NE2	-0.704630430616062
FGD5P1	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
TPRXL	Tumor-loss LOCKs	common PMDs	-0.975719409046433	NE2_KYSE510.N	NE2	-0.975719409046433
RARB	Tumor-loss LOCKs	common PMDs	-0.16473913764396	NE2_KYSE510.N	NE2	-0.16473913764396
SCN10A	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
SCN11A	Tumor-gain LOCKs	common PMDs	-1.00172489069363	NE2_KYSE510.N	NE2	-1.00172489069363
LYZL4	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
TOPAZ1	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
CCR1	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
CCR3	Tumor-loss LOCKs	common PMDs	-0.991254590632648	NE2_KYSE510.N	NE2	-0.991254590632648
CACNA2D2	Shared LOCKs	common PMDs	-0.652992230827843	NE2_KYSE510.N	NE2	-0.652992230827843
DOCK3	Shared LOCKs	common PMDs	-0.317653876291976	NE2_KYSE510.N	NE2	-0.317653876291976
GRM2	Tumor-loss LOCKs	common PMDs	-0.974471233458108	NE2_KYSE510.N	NE2	-0.974471233458108
IQCF6	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
IQCF4P	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
IQCF3	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
IQCF2	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
IQCF5-AS1	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
IQCF5	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
IQCF1	Tumor-loss LOCKs	common PMDs	-0.971490854958452	NE2_KYSE510.N	NE2	-0.971490854958452
ESRG	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
CADPS	Shared LOCKs	common PMDs	-0.952679767910343	NE2_KYSE510.N	NE2	-0.952679767910343
LINC00698	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
SYNPR	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
SYNPR-AS1	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
ADAMTS9	Tumor-gain LOCKs	common PMDs	-0.897691163590735	NE2_KYSE510.N	NE2	-0.897691163590735
SAMMSON	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
MDFIC2	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
PDZRN3	Tumor-gain LOCKs	common PMDs	-0.182116388560704	NE2_KYSE510.N	NE2	-0.182116388560704
OR5H1	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
OR5H14	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
OR5H15	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
OR5H6	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
OR5H2	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
GAP43	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
MIR5002	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
MIR6083	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC02016	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC02021	Tumor-gain LOCKs	common PMDs	0.277111673612032	NE2_KYSE510.N	NE2	0.277111673612032
COL6A4P2	Tumor-gain LOCKs	common PMDs	-1.01513256551746	NE2_KYSE510.N	NE2	-1.01513256551746
COL6A5	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
COL6A6	Tumor-gain LOCKs	common PMDs	-0.734856808324866	NE2_KYSE510.N	NE2	-0.734856808324866
NPHP3-AS1	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
TMEM108	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
TMEM108-AS1	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
CEP63	Tumor-gain LOCKs	common PMDs	0.628210543293379	NE2_KYSE510.N	NE2	0.628210543293379
KY	Tumor-gain LOCKs	common PMDs	-0.901977187086514	NE2_KYSE510.N	NE2	-0.901977187086514
EPHB1	Tumor-gain LOCKs	common PMDs	-0.918390621274672	NE2_KYSE510.N	NE2	-0.918390621274672
CLSTN2	Tumor-gain LOCKs	common PMDs	-1.01469352386703	NE2_KYSE510.N	NE2	-1.01469352386703
CLSTN2-AS1	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
TRIM42	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
SPSB4	Tumor-gain LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
ZIC4	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
ZIC4-AS1	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
ZIC1	Tumor-loss LOCKs	common PMDs	-1.00769846993105	NE2_KYSE510.N	NE2	-1.00769846993105
SIAH2-AS1	Tumor-loss LOCKs	common PMDs	0.15788072797179	NE2_KYSE510.N	NE2	0.15788072797179
MINDY4B	Shared LOCKs	common PMDs	-0.889865688960485	NE2_KYSE510.N	NE2	-0.889865688960485
CLRN1	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
CLRN1-AS1	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC02054	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
ETV5	Tumor-loss LOCKs	common PMDs	0.526268526497642	NE2_KYSE510.N	NE2	0.526268526497642
LINC02020	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC02052	Tumor-loss LOCKs	common PMDs	-1.00288948088869	NE2_KYSE510.N	NE2	-1.00288948088869
LINC02051	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
MASP1	Tumor-loss LOCKs	common PMDs	-1.02308019508904	NE2_KYSE510.N	NE2	-1.02308019508904
PLAAT1	Tumor-loss LOCKs	common PMDs	-0.973955986503987	NE2_KYSE510.N	NE2	-0.973955986503987
ATP13A5	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
ATP13A5-AS1	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
ATP13A4	Tumor-loss LOCKs	common PMDs	-0.988326168093697	NE2_KYSE510.N	NE2	-0.988326168093697
LINC02171	Shared LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC01396	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
MSX1	Tumor-loss LOCKs	common PMDs	-0.308382305039812	NE2_KYSE510.N	NE2	-0.308382305039812
CYTL1	Tumor-loss LOCKs	common PMDs	-0.767306817739899	NE2_KYSE510.N	NE2	-0.767306817739899
STK32B	Tumor-loss LOCKs	common PMDs	-0.193930750338188	NE2_KYSE510.N	NE2	-0.193930750338188
C4orf50	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
JAKMIP1	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
PPP2R2C	Tumor-loss LOCKs	common PMDs	-1.00787945822401	NE2_KYSE510.N	NE2	-1.00787945822401
C1QTNF7	Tumor-loss LOCKs	common PMDs	-0.954615878767754	NE2_KYSE510.N	NE2	-0.954615878767754
LDB2	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
PHOX2B	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
PHOX2B-AS1	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC00682	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
BEND4	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
LINC02358	Tumor-loss LOCKs	common PMDs	-1.02636188061569	NE2_KYSE510.N	NE2	-1.02636188061569
ALB	Tumor-loss LOCKs	common PMDs	-0.966302002413272	NE2_KYSE510.N	NE2	-0.966302002413272
